source_key,source_url,source_table,source_row,retrieved_at,Class,Picture,Type,No. of Ships,Origin,Displacement,Status,Note
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,15,1,2026-09-15T04:05:32Z,Next Generation survey Vessel,,Survey vessel,6,India,,Planned,"Acceptance of Necessity (AoN), worth ₹3,300 crore (US$340 million), cleared by the Defence Acquisition Council (DAC) on 15 September 2023.Cochin Shipyard was reported to be the lowest bidder for six ships at a cost of ₹6,000 crore (US$620 million), lower than L&T's bid on 11 February 2026."
