source_key,source_url,source_table,source_row,retrieved_at,Class,Picture,Type,No. of Ships,Origin,Displacement,Status,Note
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,1,2026-09-15T03:49:19Z,Matangi,,Unmanned surface vehicle,12,India,,Under production.,"Contract: Contract signed with Sagar Defence Engineering for 12 Autonomous Weaponized Boat Swarms on 8 January 2023. The Matangi was developed under a collaborative effort between Sagar Defence and Weapons and Electronics Systems Engineering Establishment (WESEE) of the Indian Navy. The programme was executed under the joint support of Indian Navy’s NIIO, TDAC and the iDEX initiative under the DIO. Sea trials: Pre-delivery trials began in late October 2024 in Mumbai. A Matangi started a 850 nmi (1,570 km) sea transit, Sagarmala Parikrama, from Mumbai to Tuticorin in Autonomous mode, using the indigenous 'navigation & collision avoidance software'. The vessel was flagged off on 29 October 2024. The vessel travelled 350 nmi (650 km) to reach Karwar on 30 October completing the first leg. The second leg was 320 nmi (590 km) long to reach Kochi on 31 October. On 5 November, the vessel finally reached Tuticorin's V. O. Chidambaranar Port. Delivery: On 30 January 2026, Sagar Defence has dispatched the first batch of two Autonomous Weaponized Boat Swarms from its Pune facility. The boats will be deployed on the west coast. Specifications: Armament: 12.7 mm machine guns, fitted for but not with short-range missiles and loitering munitions. Capacity: 14 personnel (special missions) Capabilities: Operates in GPS-denied and network-centric warfare environments. Range: 400 nmi (740 km) Endurance: >2 days Roles: High-speed interdiction; surveillance; constabulary operations; and Command, Control, Communications, Computers (C4) Intelligence, Surveillance and Reconnaissance (C4ISR)."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,2,2026-09-15T03:49:19Z,Compact Autonomous Surface Craft,,Unmanned surface vehicle,—N/a,India,—N/a,Cleared by the MoD,"The Defence Acquisition Council (DAC) cleared the acquisition of these vessels on 5 August 2025. The vessels will be used in ASW roles to detect, classify and neutralise threats.BEL and WESEE of the Indian Navy has developed the A2NCS software suite for USVs. The software has been integrated onto an in-service fast interceptor boat and has been deployed for mine countermeasure roles and combat exercises."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,3,2026-09-15T03:49:19Z,Krishna class,,Training ship,3,India,"4,700 tonnes","Under construction (1 launched, 2 keels laid)","Union Cabinet has accorded approval to sign a contract with Larsen & Toubro for acquisition of three Cadet Training Ships, at an overall cost of Rs 3,108.09 crore. The delivery of ships is scheduled to commence from 2026."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,4,2026-09-15T03:49:19Z,National Hospital Ship (NHS),,Hospital Ship,1,India,Unknown,Planned,One National Hospital Ship is proposed to be acquired. The anticipated delivery timelines for the first vessel is maximum of 48 months from the date of contract.
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,5,2026-09-15T03:49:19Z,Diving support craft (DSC),,Diving support craft,5,India,380 tonnes,1 Active 2 launched 2 under construction,"A contract for five Diving Support Craft (DSC) has been signed by Indian Navy with M/s Titagarh Rail Systems Ltd, Kolkata on 12 Feb 21."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,6,2026-09-15T03:49:19Z,Bottom Opening Non-Propelled Barges,,Barge,3,India,200 tonnes,Under Construction,"Order placed on 16 January 2025, with M/s Suryadipta Projects Private Limited, Thane for the development and delivery of the barges."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,7,2026-09-15T03:49:19Z,Self Propelled Fuel Barges,,Fuel Barge,4,India,500 tonnes,Under construction,"Contract signed with M/s Shoft Shipyard Private Limited, Thane on 2 March 2026. The primary role of these barges will be replenishment of fuel to ships and submarines at harbours and dockyards."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,8,2026-09-15T03:49:19Z,Bhishm class,,Tugboat,6,India,,6 Launched 2 Inducted,"25-tonne bollard pull tugs being constructed at Titagarh Rail Systems, Kolkata."
navy_future_programmes,https://en.wikipedia.org/wiki/Future_of_the_Indian_Navy,16,9,2026-09-15T03:49:19Z,HSL-class,,Tugboat,4,India,,4 Under construction[needs update],10-tonne bollard pull tugs being constructed at Hindustan Shipyard
